Region,Cuisine,Ingredient1,Ingredient2,Ingredient3,Ingredient4,Ingredient5,Ingredient6,Ingredient7,Ingredient8,Ingredient9,Ingredient10,Ingredient11,Ingredient12,Ingredient13,Ingredient14,Ingredient15,Ingredient16,Ingredient17,Ingredient18,Ingredient19,Ingredient20,Ingredient21,Ingredient22,Ingredient23,Ingredient24,Ingredient25,Ingredient26,Ingredient27,Ingredient28,Ingredient29,Ingredient30,,
American,American,butter,onion,potato,corn,squash,soybean,chive,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,okra,cayenne,black_pepper,ginger,garlic,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,lemon_juice,dill,shallot,celery,carrot,pecan,barley,,,,,,,,,,,,,,,,,,,,,,,,
American,American,mustard,onion,tabasco_pepper,parsley,cucumber,bell_pepper,chive,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,,
American,American,pork,onion,scallion,garlic,rice,pea,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,lamb,olive_oil,kale,thyme,potato,black_pepper,honey,garlic,rosemary,,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,olive_oil,onion,carrot,garlic,basil,vegetable_oil,milk,,,,,,,,,,,,,,,,,,,,,,,,
American,American,cane_molasses,lemon_juice,wheat,plum,almond,pear,oat,nutmeg,yogurt,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,
American,American,vegetable_oil,garlic,parsley,potato,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,cane_molasses,cocoa,vanilla,egg,peanut_butter,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,green_bell_pepper,wheat,okra,onion,bacon,fish,cayenne,thyme,parsley,celery,garlic,crab,vegetable_oil,scallion,oyster,shrimp,,,,,,,,,,,,,,,
American,American,vinegar,onion,cider,ginger,maple_syrup,beet,star_anise,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,olive_oil,lemon_juice,onion,chicken_broth,parsley,parmesan_cheese,white_wine,scallop,garlic,butter,rice,zucchini,,,,,,,,,,,,,,,,,,,
American,American,lemon,thyme,black_pepper,bay,nutmeg,cinnamon,vegetable,chicken,,,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,mushroom,starch,chicken_broth,sage,parsley,garlic,sherry,nutmeg,chicken,leek,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,olive_oil,onion,vinegar,corn,bacon,bean,garlic,basil,sherry,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,apple,onion,cayenne,squash,maple_syrup,vegetable,carrot,turnip,sweet_potato,goat_cheese,chicken,chive,bread,,,,,,,,,,,,,,,,,,
American,American,butter,potato,milk_fat,cream_cheese,chive,milk,cream,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,coriander,fenugreek,pepper,grape_juice,wheat,beef,olive_oil,shallot,black_pepper,cayenne,cumin,buttermilk,tomato,vegetable_oil,chicken,turmeric,,,,,,,,,,,,,,,,
American,American,olive_oil,white_bread,thyme,beef,cheese,lavender,savory,fennel,bell_pepper,basil,vegetable_oil,bread,watercress,egg,mustard,,,,,,,,,,,,,,,,,
American,American,tomato,cane_molasses,pepper,grape_juice,beef,onion,cayenne,cumin,vegetable_oil,pork,pork_sausage,wine,,,,,,,,,,,,,,,,,,,,
American,American,tomato,olive_oil,fennel,vinegar,squash,white_wine,bean,garlic,basil,macaroni,zucchini,,,,,,,,,,,,,,,,,,,,,
American,American,lamb,olive_oil,cilantro,mustard,peach,soy_sauce,lime_juice,ginger,scallion,honey,zucchini,garlic,tomato,sherry,vegetable_oil,butter,fish,bell_pepper,,,,,,,,,,,,,,
American,American,maple_syrup,milk_fat,nutmeg,cinnamon,pumpkin,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,zucchini,lemon,thyme,potato,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,cilantro,onion,cayenne,fish,lime_juice,pineapple,corn,zucchini,,,,,,,,,,,,,,,,,,,,,,,
American,American,coriander,olive_oil,lemon_juice,wheat,thyme,onion,dill,black_pepper,fennel,carrot,garlic,chive,vegetable_oil,tuna,egg,pea,,,,,,,,,,,,,,,,
American,American,butter,wheat,yeast,milk_fat,seed,sesame_seed,egg,milk,,,,,,,,,,,,,,,,,,,,,,,,
American,American,lamb,vinegar,grape_juice,black_pepper,cumin,honey,tomato,garlic,barley,mint,wine,,,,,,,,,,,,,,,,,,,,,
American,American,butter,olive_oil,grape_juice,beef,mushroom,starch,shallot,soy_sauce,black_pepper,beef_broth,,,,,,,,,,,,,,,,,,,,,,
American,American,cane_molasses,butter,coffee,lemon_juice,wheat,ginger,maple_syrup,nutmeg,cinnamon,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,
American,American,pepper,sesame_oil,lime_juice,fish,tabasco_pepper,cilantro,mango,carrot,basil,vegetable_oil,cabbage,watercress,mint,cayenne,,,,,,,,,,,,,,,,,,
American,American,butter,wheat,thyme,potato,egg,blue_cheese,rosemary,cream,,,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,olive_oil,shallot,feta_cheese,shrimp,olive,garlic,bell_pepper,basil,macaroni,lemon_peel,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,olive_oil,onion,black_bean,cayenne,cumin,garlic,bell_pepper,vegetable,,,,,,,,,,,,,,,,,,,,,,,
American,American,cane_molasses,ham,orange_juice,horseradish,smoke,orange,cream,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,green_bell_pepper,wheat,onion,cayenne,scallion,celery,vegetable_oil,shrimp,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,onion,beef,red_wine,garlic,vegetable_oil,beef_broth,watercress,,,,,,,,,,,,,,,,,,,,,,,,
American,American,dill,meat,onion,black_pepper,oat,beef_broth,egg,mustard,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,coriander,pepper,wheat,zucchini,onion,fenugreek,chicken_broth,black_pepper,cumin,lime,cilantro,garlic,vegetable_oil,chicken,turmeric,cream,,,,,,,,,,,,,,,
American,American,lamb,olive_oil,green_bell_pepper,wheat,meat,onion,chicken_broth,parsley,bay,carrot,garlic,tomato,lemon_peel,pea,,,,,,,,,,,,,,,,,,
American,American,cane_molasses,vinegar,clam,wheat,onion,thyme,potato,black_pepper,bacon,bay,tabasco_pepper,sherry,tamarind,oyster,cream,,,,,,,,,,,,,,,,,
American,American,olive_oil,lemon_juice,shallot,parsley,fennel,garlic,lemon_peel,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,shallot,lemon_peel,broccoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,cane_molasses,orange_peel,wheat,rum,yeast,ginger,nutmeg,cinnamon,cream,egg,milk,pumpkin,,,,,,,,,,,,,,,,,,,,
American,American,turkey,olive_oil,cilantro,wheat,meat,onion,cheese,cayenne,cumin,garlic,tomato,bell_pepper,,,,,,,,,,,,,,,,,,,,
American,American,tomato,olive_oil,thyme,mushroom,cheese,black_bean,cayenne,corn,sage,onion,parsley,garlic,butter,squash,cumin,cheddar_cheese,egg,oyster,,,,,,,,,,,,,,
American,American,butter,wheat,apple,onion,yeast,chicken_broth,sage,parsnip,celery,fennel,egg,milk,pork_sausage,,,,,,,,,,,,,,,,,,,
American,American,butter,ham,onion,sage,corn,black_pepper,parsley,celery,vegetable_oil,egg,nut,chicken_broth,bread,,,,,,,,,,,,,,,,,,,
American,American,turkey,vinegar,mushroom,onion,chicken_broth,parsley,celery,garlic,liver,oregano,vegetable_oil,sherry,white_bread,,,,,,,,,,,,,,,,,,,
American,American,turkey,olive_oil,oregano,onion,chicken_broth,celery,bean,carrot,garlic,tomato,kidney_bean,basil,macaroni,rice,,,,,,,,,,,,,,,,,,
American,American,olive_oil,mustard,beef,vinegar,shallot,black_pepper,sherry,watercress,,,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,cilantro,radish,black_pepper,celery,carrot,cucumber,garlic,lime_juice,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,wheat,caviar,scallion,buttermilk,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,,,,
American,American,cocoa,coconut,almond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,wheat,peach,yeast,cardamom,vanilla,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,turkey,wheat,onion,cayenne,corn,black_pepper,cumin,celery,seed,garlic,oregano,vegetable_oil,egg,,,,,,,,,,,,,,,,,,
American,American,cheese,pepper,potato,black_bean,cilantro,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,wheat,yeast,cherry,vanilla,starch,star_anise,nutmeg,cinnamon,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,
American,American,black_pepper,olive_oil,lemon,scallion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,wheat,mushroom,thyme,yeast,chicken_broth,onion,bay,buttermilk,bell_pepper,vegetable,chicken,egg,milk,cream,,,,,,,,,,,,,,,,,
American,American,mango,blueberry,ginger,lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,goat_cheese,butter,tomato,beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,blackberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,grape_juice,mustard,shallot,bacon,black_pepper,lettuce,smoke,,,,,,,,,,,,,,,,,,,,,,,,
American,American,goat_cheese,honey,bread,rosemary,walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,provolone_cheese,olive_oil,mushroom,parsley,scallion,basil,egg,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,orange_peel,vinegar,apple,plum,red_wine,ginger,garlic,cinnamon,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,corn,wheat,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,cane_molasses,vinegar,lovage,mustard,onion,fish,black_pepper,ginger,scallion,cucumber,cinnamon,crab,vegetable_oil,tamarind,bay,egg,bread,,,,,,,,,,,,,,,
American,American,butter,olive_oil,fish,black_pepper,parsley,garlic,lemon_peel,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,orange_peel,coconut,wheat,vanilla,cocoa,pistachio,cream_cheese,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,
American,American,orange_peel,tomato,cilantro,onion,orange_juice,cayenne,gelatin,garlic,chicken,,,,,,,,,,,,,,,,,,,,,,,
American,American,turkey,butter,marjoram,wheat,apple,thyme,black_pepper,chicken_broth,sage,parsley,onion,nutmeg,rosemary,apple_brandy,cider,cream,,,,,,,,,,,,,,,,
American,American,turkey,marjoram,onion,thyme,chicken_broth,black_pepper,parsley,celery,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,lemon_juice,wheat,banana,nutmeg,cinnamon,egg,milk,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,wheat,milk_fat,mango,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,coconut,wheat,egg,vanilla,lime_juice,fruit,cream_cheese,lime_peel_oil,cream,,,,,,,,,,,,,,,,,,,,,,
American,American,cane_molasses,pork,black_pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,lemon_juice,dill,shallot,black_pepper,salmon,white_wine,chicory,cream,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,olive_oil,lemon_juice,lemon,fish,black_pepper,marjoram,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,coriander,fenugreek,pepper,okra,onion,black_pepper,cumin,ginger,tomato,chickpea,garlic,cinnamon,vegetable_oil,rice,turmeric,,,,,,,,,,,,,,,,,
American,American,butter,pork,wheat,onion,thyme,black_pepper,parsley,white_wine,celery,carrot,garlic,nutmeg,leek,,,,,,,,,,,,,,,,,,,
American,American,vinegar,pork,wheat,shallot,chicken_broth,cider,vegetable,plum,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,cane_molasses,wheat,mint,cocoa,strawberry,yogurt,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,olive_oil,lemon_juice,fish,black_pepper,garlic,basil,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,lemon_juice,wheat,shallot,fish,champagne_wine,vegetable_oil,grape,,,,,,,,,,,,,,,,,,,,,,,,
American,American,cane_molasses,lemon_juice,soy_sauce,scallion,vegetable_oil,fish,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,chicken_liver,onion,black_pepper,garlic,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,olive_oil,tarragon,fish,fennel,olive,lemon_peel,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,gruyere_cheese,wheat,thyme,cheese,milk_fat,nutmeg,macaroni,bread,cheddar_cheese,milk,cream,,,,,,,,,,,,,,,,,,,,
American,American,butter,mushroom,thyme,sage,chicken_broth,pear,onion,parsley,rice,brown_rice,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,lemon_juice,mustard,onion,potato,avocado,cucumber,rye_flour,smoked_salmon,bread,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,dill,onion,potato,egg_noodle,bacon,garlic,cabbage,cheese,cream,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,cheese,pepper,wheat,onion,olive_oil,black_bean,corn,cayenne,cumin,scallion,cilantro,garlic,cream,,,,,,,,,,,,,,,,,,
American,American,tomato,olive_oil,pork,celery_oil,onion,vinegar,cayenne,corn,cider,cane_molasses,garlic,tabasco_pepper,vegetable_oil,tamarind,cabbage,,,,,,,,,,,,,,,,,
American,American,vinegar,thyme,nut,bacon,garlic,bell_pepper,sherry,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,olive_oil,cilantro,onion,vinegar,corn,red_wine,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,lamb,olive_oil,fish,black_pepper,garlic,rosemary,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,tomato,lemon_juice,cayenne,white_wine,clam,garlic,basil,lemon_peel,,,,,,,,,,,,,,,,,,,,,,,
American,American,macaroni,garlic,pea,parmesan_cheese,olive_oil,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,lamb,olive_oil,thyme,mint,black_pepper,parsley,lavender,savory,fennel,garlic,basil,rosemary,,,,,,,,,,,,,,,,,,,,
American,American,butter,cane_molasses,lemon_juice,wheat,corn,orange_juice,cashew,ginger,star_anise,cocoa,vanilla,garlic,egg,banana,cream,,,,,,,,,,,,,,,,,
American,American,butter,lemon_juice,lemon,apple,cinnamon,lard,wheat,egg,,,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,vinegar,pork,mustard,onion,cayenne,black_pepper,cumin,beer,coffee,bell_pepper,pepper,cane_molasses,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,mustard,vinegar,carrot,white_wine,seed,brassica,bell_pepper,cabbage,,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,garlic,bell_pepper,broccoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,wheat,parmesan_cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,brandy,fig,bitter_orange,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,lemon_juice,peach,vanilla,almond,egg,cream,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,mustard,onion,vinegar,chervil,black_pepper,parsley,white_wine,chive,mussel,egg,,,,,,,,,,,,,,,,,,,,,
American,American,basil,olive_oil,nut,lemon_juice,onion,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,bean,almond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,olive_oil,parsley,parmesan_cheese,macaroni,basil,garlic,broccoli,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,coconut,wheat,vanilla,gelatin,mango,cream_cheese,cream,vegetable_oil,guava,egg,lime,,,,,,,,,,,,,,,,,,,,
American,American,butter,clam,mustard,shrimp,garlic,chive,rice,cream,,,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,beef,onion,potato,cayenne,celery,leek,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,mustard,beef,shallot,horseradish,watercress,bread,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,cane_molasses,vinegar,ham,onion,parsley,celery,smoke,vegetable_oil,sherry,tamarind,egg,mustard,,,,,,,,,,,,,,,,,,,,
American,American,butter,wheat,cheddar_cheese,cayenne,pimento,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,potato,shallot,cayenne,parsley,white_wine,garlic,mussel,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,wheat,thyme,feta_cheese,black_pepper,lard,egg,cream,,,,,,,,,,,,,,,,,,,,,,,,
American,American,lemon_juice,lemon,milk_fat,cayenne,corn,black_pepper,lettuce,vegetable_oil,egg,milk,oyster,bread,,,,,,,,,,,,,,,,,,,,
American,American,tomato,olive_oil,cilantro,onion,garlic,bell_pepper,egg,zucchini,,,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,onion,asparagus,bacon,parmesan_cheese,macaroni,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,shallot,peanut,fish,cayenne,black_pepper,lobster,bell_pepper,pineapple,basil,garlic,mint,lime_juice,,,,,,,,,,,,,,,,,,,,
American,American,butter,corn,potato,chicken,seaweed,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,dill,pork,onion,mushroom,cream,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,pork,lemon_juice,black_pepper,garlic,smoke,pineapple,rosemary,,,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,butter,lemon_juice,shallot,white_wine,scallop,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,olive_oil,lemon_juice,mustard,onion,cayenne,orange_juice,black_pepper,ginger,turmeric,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,cane_molasses,wheat,peach,bourbon_whiskey,buttermilk,strawberry,pecan,lard,vegetable,egg,cream,,,,,,,,,,,,,,,,,,,,
American,American,butter,almond,walnut,honey,strawberry,oat,currant,date,seed,,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,cilantro,grape_juice,onion,black_bean,corn,cayenne,cumin,celery,bean,bell_pepper,,,,,,,,,,,,,,,,,,,,,
American,American,vegetable_oil,cheddar_cheese,cayenne,cumin,bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,cocoa,bourbon_whiskey,rum,pecan,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,buttermilk,corn,wheat,egg,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,cayenne,corn,lime_juice,lime,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,coriander,fenugreek,pepper,lemon_juice,sesame_oil,cumin,bell_pepper,yogurt,mint,turmeric,,,,,,,,,,,,,,,,,,,,,,
American,American,cane_molasses,lemon_juice,peach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,watermelon,lemon_juice,mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,mustard,beef,black_pepper,fennel,orange,bread,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,pork,beef,onion,cayenne,black_pepper,garlic,bell_pepper,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,vinegar,pork,onion,beef,black_pepper,soy_sauce,cayenne,thyme,oatmeal,parsley,veal,garlic,egg,corn,celery_oil,,,,,,,,,,,,,,,,
American,American,butter,coffee,wheat,peanut,vanilla,cocoa,peanut_butter,egg,,,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,vinegar,cane_molasses,celery_oil,onion,bourbon_whiskey,corn,tabasco_pepper,garlic,bell_pepper,tamarind,mustard,,,,,,,,,,,,,,,,,,,,
American,American,pork,soy_sauce,orange_juice,black_pepper,ginger,garlic,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,milk_fat,wheat,milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,cane_molasses,wheat,vinegar,cider,pecan,egg,cream,,,,,,,,,,,,,,,,,,,,,,,,
American,American,milk_fat,vanilla,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,onion,beef,potato,fish,black_pepper,thyme,celery,scallop,carrot,cucumber,cod,smoke,chive,garlic,,,,,,,,,,,,,,,,,
American,American,cheese,coffee,wheat,yeast,cocoa,buttermilk,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,,,
American,American,green_bell_pepper,okra,onion,chicken_broth,black_pepper,scallion,garlic,bell_pepper,smoke,vegetable_oil,rice,pork_sausage,,,,,,,,,,,,,,,,,,,,
American,American,onion,lime_juice,cayenne,ginger,basil,mint,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,vinegar,beef,olive_oil,shallot,black_pepper,celery,lettuce,hazelnut,wine,,,,,,,,,,,,,,,,,,,,,,,
American,American,vinegar,mustard,thyme,olive_oil,malt,black_pepper,chicory,garlic,watercress,endive,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,mustard,bacon,honey,egg,bread,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,milk_fat,vanilla,walnut,buttermilk,cinnamon,egg,milk,,,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,olive_oil,onion,fish,black_pepper,white_wine,fennel,garlic,butter,bread,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,cane_molasses,wheat,peach,almond,egg,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,olive_oil,cilantro,onion,cheese,cayenne,shrimp,garlic,,,,,,,,,,,,,,,,,,,,,,,,
American,American,sesame_oil,soy_sauce,lime_juice,scallion,cucumber,peanut_butter,soybean,yogurt,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,lemon_juice,starch,cherry,vanilla,cherry_brandy,cocoa,brandy,lemon_peel,egg,cream,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,onion,parsley,bay,celery,lettuce,carrot,garlic,chive,,,,,,,,,,,,,,,,,,,,,,,
American,American,vinegar,olive_oil,asparagus,red_wine,saffron,honey,garlic,bell_pepper,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,vanilla,cocoa,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,lemon_juice,wheat,egg,blueberry,cocoa,buttermilk,cream_cheese,lemon,lemon_peel,milk,,,,,,,,,,,,,,,,,,,,,
American,American,lamb,butter,grape_juice,shallot,black_pepper,vegetable_oil,beef_broth,mint,,,,,,,,,,,,,,,,,,,,,,,,
American,American,turkey,vinegar,rice,apple,soy_sauce,ginger,honey,garlic,wine,bread,sesame_oil,,,,,,,,,,,,,,,,,,,,,
American,American,orange,tangerine,ginger,cranberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,vinegar,coffee,wheat,onion,beef,cayenne,cider,cumin,cilantro,garlic,bell_pepper,oregano,,,,,,,,,,,,,,,,,,,
American,American,butter,olive_oil,cane_molasses,lemon_juice,onion,vinegar,black_pepper,cayenne,shrimp,garlic,tamarind,,,,,,,,,,,,,,,,,,,,,
American,American,butter,wheat,corn,milk,cocoa,milk_fat,pecan,egg,vanilla,cream,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,vinegar,black_currant,celery_oil,corn,garlic,cranberry,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,onion,lime_juice,orange_juice,cayenne,ginger,shrimp,scallop,lobster,orange,watermelon,mint,,,,,,,,,,,,,,,,,,,,,
American,American,lemon_juice,cardamom,apricot,honey,cranberry,lemon_peel,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,cane_molasses,cherry,cinnamon,cranberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,black_pepper,beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,pork,sesame_oil,chicken_broth,cayenne,ginger,scallion,macaroni,soy_sauce,,,,,,,,,,,,,,,,,,,,,,,,
American,American,vinegar,onion,plum,white_wine,beet,goat_cheese,vegetable_oil,walnut,,,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,olive_oil,onion,vinegar,red_wine,bean,basil,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,asparagus,ginger,sake,garlic,barley,soybean,chive,rice,cod,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,shallot,corn,white_wine,chive,truffle,milk,cream,,,,,,,,,,,,,,,,,,,,,,,,
American,American,wheat,vanilla,milk_fat,cinnamon,vegetable_oil,egg,milk,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,thyme,potato,black_pepper,lavender,bay,savory,fennel,basil,,,,,,,,,,,,,,,,,,,,,,,
American,American,tomato,olive_oil,vinegar,shallot,corn,parsley,shrimp,champagne_wine,bean,bell_pepper,,,,,,,,,,,,,,,,,,,,,,
American,American,olive_oil,lemon_juice,onion,potato,black_pepper,bell_pepper,oregano,mint,,,,,,,,,,,,,,,,,,,,,,,,
American,American,vinegar,lemon_juice,ham,olive_oil,shallot,parsley,white_wine,celery,macaroni,bell_pepper,pea,mustard,,,,,,,,,,,,,,,,,,,,
American,American,butter,onion,corn,saffron,bell_pepper,zucchini,,,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,olive_oil,onion,potato,corn,saffron,garlic,cream,,,,,,,,,,,,,,,,,,,,,,,,
American,American,butter,lemon_juice,shallot,avocado,chicken_broth,caviar,asparagus,crab,leek,,,,,,,,,,,,,,,,,,,,,,,
